,State,County,Temp Avg,Year,Temp Max,Temp Min,Precipitation,Location
317,AR,Clark County,63.0,2020,74.2,51.8,68.0,"Clark County, AR"
318,AR,Clay County,59.9,2018,70.6,49.1,46.89,"Clay County, AR"
319,AR,Clay County,59.7,2019,69.7,49.6,57.36,"Clay County, AR"
320,AR,Clay County,59.8,2020,69.9,49.7,68.28,"Clay County, AR"
321,AR,Cleburne County,60.2,2018,70.6,49.8,54.94,"Cleburne County, AR"
322,AR,Cleburne County,60.1,2019,70.5,49.7,64.24,"Cleburne County, AR"
323,AR,Cleburne County,59.8,2020,69.7,50.0,64.58,"Cleburne County, AR"
324,AR,Cleveland County,63.2,2018,73.9,52.5,53.0,"Cleveland County, AR"
325,AR,Cleveland County,63.4,2019,73.5,53.2,77.64,"Cleveland County, AR"
326,AR,Cleveland County,63.2,2020,73.6,52.8,69.66,"Cleveland County, AR"
327,AR,Columbia County,64.1,2018,75.0,53.1,47.3,"Columbia County, AR"
328,AR,Columbia County,64.4,2019,75.1,53.8,68.44,"Columbia County, AR"
329,AR,Columbia County,63.9,2020,74.8,52.9,61.0,"Columbia County, AR"
330,AR,Conway County,61.3,2018,73.1,49.6,52.9,"Conway County, AR"
331,AR,Conway County,61.2,2019,72.1,50.3,65.3,"Conway County, AR"
332,AR,Conway County,61.1,2020,72.0,50.2,68.06,"Conway County, AR"
333,AR,Craighead County,61.1,2018,71.1,51.0,49.59,"Craighead County, AR"
334,AR,Craighead County,60.8,2019,70.3,51.4,70.17,"Craighead County, AR"
335,AR,Craighead County,60.8,2020,70.2,51.3,71.62,"Craighead County, AR"
336,AR,Crawford County,61.0,2018,72.6,49.3,53.47,"Crawford County, AR"
337,AR,Crawford County,60.2,2019,70.9,49.6,57.04,"Crawford County, AR"
338,AR,Crawford County,60.3,2020,71.1,49.6,74.44,"Crawford County, AR"
339,AR,Crittenden County,62.6,2018,72.7,52.6,53.06,"Crittenden County, AR"
340,AR,Crittenden County,62.4,2019,71.9,53.0,64.35,"Crittenden County, AR"
341,AR,Crittenden County,62.9,2020,72.4,53.4,74.57,"Crittenden County, AR"
342,AR,Cross County,61.8,2018,71.6,52.0,57.41,"Cross County, AR"
343,AR,Cross County,61.8,2019,71.0,52.7,72.05,"Cross County, AR"
344,AR,Cross County,62.1,2020,71.5,52.8,73.95,"Cross County, AR"
345,AR,Dallas County,62.8,2018,73.7,51.9,52.8,"Dallas County, AR"
346,AR,Dallas County,63.2,2019,73.6,52.8,77.15,"Dallas County, AR"
347,AR,Dallas County,62.9,2020,73.6,52.1,62.14,"Dallas County, AR"
348,AR,Desha County,63.7,2018,73.3,54.1,50.53,"Desha County, AR"
349,AR,Desha County,63.7,2019,72.8,54.5,71.95,"Desha County, AR"
350,AR,Desha County,64.2,2020,74.0,54.5,70.45,"Desha County, AR"
351,AR,Drew County,64.0,2018,74.2,53.8,51.94,"Drew County, AR"
352,AR,Drew County,64.2,2019,74.0,54.4,71.65,"Drew County, AR"
353,AR,Drew County,64.5,2020,74.8,54.2,70.51,"Drew County, AR"
354,AR,Faulkner County,61.7,2018,72.9,50.4,53.64,"Faulkner County, AR"
355,AR,Faulkner County,61.5,2019,72.0,51.0,70.45,"Faulkner County, AR"
356,AR,Faulkner County,61.3,2020,71.8,50.8,69.91,"Faulkner County, AR"
357,AR,Franklin County,60.8,2018,72.3,49.2,52.23,"Franklin County, AR"
358,AR,Franklin County,60.1,2019,70.8,49.5,61.04,"Franklin County, AR"
359,AR,Franklin County,60.0,2020,70.8,49.3,73.31,"Franklin County, AR"
360,AR,Fulton County,58.7,2018,70.1,47.3,48.23,"Fulton County, AR"
361,AR,Fulton County,58.2,2019,68.8,47.6,52.2,"Fulton County, AR"
362,AR,Fulton County,58.0,2020,68.8,47.3,61.58,"Fulton County, AR"
363,AR,Garland County,62.3,2018,73.4,51.3,47.1,"Garland County, AR"
364,AR,Garland County,62.1,2019,72.6,51.6,71.26,"Garland County, AR"
365,AR,Garland County,61.9,2020,72.6,51.3,63.12,"Garland County, AR"
366,AR,Grant County,62.8,2018,73.9,51.7,47.72,"Grant County, AR"
367,AR,Grant County,62.9,2019,73.3,52.5,78.73,"Grant County, AR"
368,AR,Grant County,62.6,2020,73.2,52.1,69.06,"Grant County, AR"
369,AR,Greene County,60.4,2018,70.7,50.1,49.13,"Greene County, AR"
370,AR,Greene County,60.1,2019,69.8,50.4,64.56,"Greene County, AR"
371,AR,Greene County,60.1,2020,69.8,50.4,70.41,"Greene County, AR"
372,AR,Hempstead County,63.4,2018,74.6,52.2,50.95,"Hempstead County, AR"
373,AR,Hempstead County,63.3,2019,73.8,52.9,70.07,"Hempstead County, AR"
374,AR,Hempstead County,63.1,2020,73.9,52.3,65.39,"Hempstead County, AR"
375,AR,Hot Spring County,62.8,2018,74.0,51.7,44.5,"Hot Spring County, AR"
376,AR,Hot Spring County,62.8,2019,73.4,52.2,74.69,"Hot Spring County, AR"
377,AR,Hot Spring County,62.6,2020,73.4,51.8,64.87,"Hot Spring County, AR"
378,AR,Howard County,62.5,2018,73.9,51.2,50.14,"Howard County, AR"
379,AR,Howard County,62.3,2019,72.9,51.7,72.61,"Howard County, AR"
380,AR,Howard County,62.1,2020,72.9,51.3,73.38,"Howard County, AR"
381,AR,Independence County,60.3,2018,70.7,49.9,52.71,"Independence County, AR"
382,AR,Independence County,60.1,2019,70.1,50.1,63.46,"Independence County, AR"
383,AR,Independence County,59.8,2020,69.7,49.9,67.74,"Independence County, AR"
384,AR,Izard County,58.7,2018,69.7,47.8,48.61,"Izard County, AR"
385,AR,Izard County,58.5,2019,68.8,48.2,55.0,"Izard County, AR"
386,AR,Izard County,58.2,2020,68.7,47.8,64.4,"Izard County, AR"
387,AR,Jackson County,61.1,2018,71.3,50.8,50.58,"Jackson County, AR"
388,AR,Jackson County,60.9,2019,70.7,51.1,64.91,"Jackson County, AR"
389,AR,Jackson County,60.6,2020,70.3,51.0,68.21,"Jackson County, AR"
390,AR,Jefferson County,63.0,2018,73.6,52.4,49.37,"Jefferson County, AR"
391,AR,Jefferson County,63.1,2019,73.0,53.2,73.42,"Jefferson County, AR"
392,AR,Jefferson County,62.9,2020,73.0,52.8,68.09,"Jefferson County, AR"
393,AR,Johnson County,60.2,2018,71.4,48.9,53.37,"Johnson County, AR"
394,AR,Johnson County,59.6,2019,70.0,49.2,64.35,"Johnson County, AR"
395,AR,Johnson County,59.4,2020,69.9,49.0,70.79,"Johnson County, AR"
396,AR,Lafayette County,64.6,2018,75.6,53.6,45.39,"Lafayette County, AR"
397,AR,Lafayette County,64.6,2019,75.0,54.2,65.91,"Lafayette County, AR"
398,AR,Lafayette County,64.2,2020,74.9,53.6,57.55,"Lafayette County, AR"
399,AR,Lawrence County,60.4,2018,71.0,49.8,48.41,"Lawrence County, AR"
400,AR,Lawrence County,60.0,2019,69.9,50.0,63.31,"Lawrence County, AR"
401,AR,Lawrence County,59.6,2020,69.5,49.8,67.52,"Lawrence County, AR"
402,AR,Lee County,62.8,2018,72.8,52.9,55.3,"Lee County, AR"
403,AR,Lee County,62.9,2019,72.3,53.5,66.2,"Lee County, AR"
404,AR,Lee County,63.1,2020,72.4,53.7,76.67,"Lee County, AR"
405,AR,Lincoln County,63.5,2018,73.6,53.4,50.91,"Lincoln County, AR"
406,AR,Lincoln County,63.6,2019,73.2,54.0,73.27,"Lincoln County, AR"
407,AR,Lincoln County,63.7,2020,73.7,53.8,68.77,"Lincoln County, AR"
408,AR,Little River County,64.2,2018,75.3,53.0,52.21,"Little River County, AR"
409,AR,Little River County,64.0,2019,74.5,53.5,66.22,"Little River County, AR"
410,AR,Little River County,63.7,2020,74.2,53.2,59.86,"Little River County, AR"
411,AR,Logan County,61.7,2018,73.4,49.9,46.4,"Logan County, AR"
412,AR,Logan County,61.1,2019,72.1,50.1,63.47,"Logan County, AR"
413,AR,Logan County,61.0,2020,72.1,49.9,65.28,"Logan County, AR"
414,AR,Lonoke County,62.6,2018,73.0,52.2,49.6,"Lonoke County, AR"
415,AR,Lonoke County,62.7,2019,72.4,52.9,72.63,"Lonoke County, AR"
416,AR,Lonoke County,62.4,2020,72.3,52.6,68.14,"Lonoke County, AR"
417,AR,Madison County,58.0,2018,68.9,47.0,50.97,"Madison County, AR"
418,AR,Madison County,57.3,2019,67.5,47.1,56.95,"Madison County, AR"
419,AR,Madison County,57.3,2020,67.4,47.2,69.43,"Madison County, AR"
420,AR,Marion County,58.6,2018,70.2,47.1,46.88,"Marion County, AR"
421,AR,Marion County,58.0,2019,68.9,47.0,52.08,"Marion County, AR"
422,AR,Marion County,57.8,2020,68.8,46.8,60.82,"Marion County, AR"
423,AR,Miller County,64.9,2018,75.8,53.9,47.23,"Miller County, AR"
424,AR,Miller County,64.7,2019,74.8,54.6,63.95,"Miller County, AR"
425,AR,Miller County,64.4,2020,74.7,54.1,57.06,"Miller County, AR"
426,AR,Mississippi County,61.5,2018,71.5,51.5,50.87,"Mississippi County, AR"
427,AR,Mississippi County,61.4,2019,70.8,52.0,67.87,"Mississippi County, AR"
428,AR,Mississippi County,61.8,2020,71.2,52.4,69.59,"Mississippi County, AR"
429,AR,Monroe County,62.9,2018,72.7,53.1,45.43,"Monroe County, AR"
430,AR,Monroe County,63.0,2019,72.2,53.8,57.43,"Monroe County, AR"
431,AR,Monroe County,63.0,2020,72.2,53.8,60.95,"Monroe County, AR"
432,AR,Montgomery County,61.9,2018,73.4,50.4,49.51,"Montgomery County, AR"
433,AR,Montgomery County,61.5,2019,72.3,50.8,72.0,"Montgomery County, AR"
434,AR,Montgomery County,61.3,2020,72.3,50.3,71.07,"Montgomery County, AR"
435,AR,Nevada County,63.4,2018,74.7,52.1,51.22,"Nevada County, AR"
436,AR,Nevada County,63.6,2019,74.2,52.9,68.92,"Nevada County, AR"
437,AR,Nevada County,63.2,2020,74.3,52.2,64.44,"Nevada County, AR"
438,AR,Newton County,58.0,2018,68.5,47.5,48.56,"Newton County, AR"
439,AR,Newton County,57.4,2019,67.3,47.5,59.88,"Newton County, AR"
440,AR,Newton County,57.1,2020,67.1,47.1,72.05,"Newton County, AR"
441,AR,Ouachita County,63.4,2018,74.6,52.1,51.12,"Ouachita County, AR"
442,AR,Ouachita County,63.7,2019,74.3,53.1,72.24,"Ouachita County, AR"
443,AR,Ouachita County,63.3,2020,74.3,52.3,59.74,"Ouachita County, AR"
444,AR,Perry County,62.1,2018,73.4,50.8,47.91,"Perry County, AR"
445,AR,Perry County,61.9,2019,72.7,51.2,69.52,"Perry County, AR"
446,AR,Perry County,61.7,2020,72.5,51.0,63.2,"Perry County, AR"
447,AR,Phillips County,63.2,2018,73.1,53.3,48.47,"Phillips County, AR"
448,AR,Phillips County,63.3,2019,72.6,53.9,64.64,"Phillips County, AR"
449,AR,Phillips County,63.6,2020,73.0,54.2,66.12,"Phillips County, AR"
450,AR,Pike County,62.3,2018,73.7,50.8,52.13,"Pike County, AR"
451,AR,Pike County,62.0,2019,72.7,51.3,71.61,"Pike County, AR"
452,AR,Pike County,61.9,2020,73.0,50.8,78.38,"Pike County, AR"
453,AR,Poinsett County,61.5,2018,71.6,51.4,52.68,"Poinsett County, AR"
454,AR,Poinsett County,61.4,2019,70.8,51.9,71.06,"Poinsett County, AR"
455,AR,Poinsett County,61.4,2020,70.9,52.0,72.31,"Poinsett County, AR"
456,AR,Polk County,61.4,2018,72.7,50.1,46.54,"Polk County, AR"
457,AR,Polk County,60.7,2019,71.2,50.2,69.11,"Polk County, AR"
458,AR,Polk County,60.5,2020,71.2,49.7,71.51,"Polk County, AR"
459,AR,Pope County,60.4,2018,71.8,49.0,51.05,"Pope County, AR"
460,AR,Pope County,60.0,2019,70.6,49.5,63.83,"Pope County, AR"
461,AR,Pope County,59.9,2020,70.6,49.2,64.38,"Pope County, AR"
462,AR,Prairie County,62.7,2018,72.5,52.8,49.33,"Prairie County, AR"
463,AR,Prairie County,62.8,2019,72.0,53.5,61.74,"Prairie County, AR"
464,AR,Prairie County,62.5,2020,71.7,53.4,60.22,"Prairie County, AR"
465,AR,Pulaski County,62.4,2018,73.3,51.5,51.41,"Pulaski County, AR"
466,AR,Pulaski County,62.4,2019,72.4,52.3,76.06,"Pulaski County, AR"
467,AR,Pulaski County,62.0,2020,72.3,51.7,71.36,"Pulaski County, AR"
468,AR,Randolph County,59.7,2018,71.2,48.3,47.97,"Randolph County, AR"
469,AR,Randolph County,59.2,2019,69.9,48.4,58.79,"Randolph County, AR"
470,AR,Randolph County,59.2,2020,69.9,48.5,66.15,"Randolph County, AR"
471,AR,St. Francis County,62.4,2018,72.2,52.5,55.55,"St. Francis County, AR"
472,AR,St. Francis County,62.5,2019,71.8,53.2,68.21,"St. Francis County, AR"
473,AR,St. Francis County,62.7,2020,72.0,53.4,75.24,"St. Francis County, AR"
474,AR,Saline County,62.3,2018,73.0,51.5,49.88,"Saline County, AR"
475,AR,Saline County,62.1,2019,72.2,52.1,75.82,"Saline County, AR"
476,AR,Saline County,61.9,2020,72.2,51.7,68.81,"Saline County, AR"
477,AR,Scott County,61.5,2018,73.3,49.7,46.05,"Scott County, AR"
478,AR,Scott County,60.9,2019,71.8,50.0,68.75,"Scott County, AR"
479,AR,Scott County,60.9,2020,72.1,49.6,68.96,"Scott County, AR"
480,AR,Searcy County,58.4,2018,69.3,47.6,46.77,"Searcy County, AR"
481,AR,Searcy County,58.1,2019,68.3,47.9,59.08,"Searcy County, AR"
482,AR,Searcy County,57.7,2020,68.1,47.4,67.27,"Searcy County, AR"
483,AR,Sebastian County,62.2,2018,74.1,50.3,48.91,"Sebastian County, AR"
484,AR,Sebastian County,61.4,2019,72.3,50.5,67.44,"Sebastian County, AR"
485,AR,Sebastian County,61.6,2020,72.8,50.4,73.06,"Sebastian County, AR"
486,AR,Sevier County,63.3,2018,74.7,52.0,52.67,"Sevier County, AR"
487,AR,Sevier County,63.1,2019,73.8,52.5,70.49,"Sevier County, AR"
488,AR,Sevier County,63.0,2020,73.7,52.2,66.69,"Sevier County, AR"
489,AR,Sharp County,59.4,2018,70.2,48.6,52.96,"Sharp County, AR"
490,AR,Sharp County,58.9,2019,69.0,48.8,57.47,"Sharp County, AR"
491,AR,Sharp County,58.7,2020,69.0,48.3,65.22,"Sharp County, AR"
492,AR,Stone County,58.8,2018,69.5,48.0,51.98,"Stone County, AR"
493,AR,Stone County,58.6,2019,68.9,48.4,61.51,"Stone County, AR"
494,AR,Stone County,58.4,2020,68.4,48.3,65.2,"Stone County, AR"
495,AR,Union County,64.5,2018,75.9,53.2,48.66,"Union County, AR"
496,AR,Union County,65.0,2019,75.9,54.0,70.27,"Union County, AR"
497,AR,Union County,64.6,2020,75.8,53.4,68.82,"Union County, AR"
498,AR,Van Buren County,59.4,2018,70.4,48.3,52.24,"Van Buren County, AR"
499,AR,Van Buren County,59.2,2019,69.8,48.7,65.8,"Van Buren County, AR"
500,AR,Van Buren County,59.0,2020,69.4,48.6,66.68,"Van Buren County, AR"
501,AR,Washington County,58.8,2018,70.1,47.5,51.63,"Washington County, AR"
502,AR,Washington County,58.1,2019,68.7,47.6,50.84,"Washington County, AR"
503,AR,Washington County,58.3,2020,68.7,47.8,69.22,"Washington County, AR"
504,AR,White County,61.9,2018,71.7,51.9,53.59,"White County, AR"
505,AR,White County,61.8,2019,71.4,52.2,69.86,"White County, AR"
506,AR,White County,61.6,2020,71.0,52.2,64.84,"White County, AR"
507,AR,Woodruff County,61.9,2018,71.7,52.0,54.35,"Woodruff County, AR"
508,AR,Woodruff County,61.9,2019,71.2,52.7,64.11,"Woodruff County, AR"
509,AR,Woodruff County,61.8,2020,71.1,52.6,63.67,"Woodruff County, AR"
510,AR,Yell County,62.1,2018,73.7,50.5,45.42,"Yell County, AR"
511,AR,Yell County,61.7,2019,72.8,50.6,66.57,"Yell County, AR"
512,AR,Yell County,61.4,2020,72.6,50.3,59.73,"Yell County, AR"
513,AZ,Apache County,53.2,2018,69.0,37.4,8.02,"Apache County, AZ"
514,AZ,Apache County,51.8,2019,66.7,36.9,11.57,"Apache County, AZ"
515,AZ,Apache County,50.7,2020,65.1,36.3,12.7,"Apache County, AZ"
516,AZ,Cochise County,64.3,2018,80.3,48.2,9.19,"Cochise County, AZ"
517,AZ,Cochise County,62.6,2019,77.4,47.8,16.51,"Cochise County, AZ"
518,AZ,Cochise County,61.3,2020,76.2,46.3,16.98,"Cochise County, AZ"
519,AZ,Coconino County,55.8,2018,70.7,41.0,9.32,"Coconino County, AZ"
520,AZ,Coconino County,54.3,2019,68.6,40.1,13.3,"Coconino County, AZ"
521,AZ,Coconino County,52.6,2020,66.8,38.5,13.24,"Coconino County, AZ"
522,AZ,Gila County,63.0,2018,77.4,48.7,11.13,"Gila County, AZ"
523,AZ,Gila County,61.5,2019,75.1,47.9,18.56,"Gila County, AZ"
524,AZ,Gila County,59.9,2020,73.4,46.3,22.61,"Gila County, AZ"
525,AZ,Graham County,64.0,2018,78.3,49.8,8.16,"Graham County, AZ"
526,AZ,Graham County,62.7,2019,75.8,49.5,17.03,"Graham County, AZ"
527,AZ,Graham County,61.4,2020,74.7,48.0,18.43,"Graham County, AZ"
528,AZ,Greenlee County,59.7,2018,73.8,45.6,9.38,"Greenlee County, AZ"
529,AZ,Greenlee County,58.4,2019,71.7,45.0,17.47,"Greenlee County, AZ"
530,AZ,Greenlee County,57.1,2020,70.7,43.6,18.85,"Greenlee County, AZ"
531,AZ,La Paz County,74.5,2018,88.2,60.8,4.2,"La Paz County, AZ"
532,AZ,La Paz County,72.7,2019,86.4,59.0,6.65,"La Paz County, AZ"
533,AZ,La Paz County,71.0,2020,84.7,57.4,5.43,"La Paz County, AZ"
534,AZ,Maricopa County,73.9,2018,88.4,59.4,5.46,"Maricopa County, AZ"
535,AZ,Maricopa County,71.8,2019,85.5,58.0,9.84,"Maricopa County, AZ"
536,AZ,Maricopa County,70.6,2020,84.3,56.8,11.52,"Maricopa County, AZ"
537,AZ,Mohave County,65.4,2018,78.3,52.5,8.23,"Mohave County, AZ"
538,AZ,Mohave County,64.0,2019,76.3,51.6,10.02,"Mohave County, AZ"
539,AZ,Mohave County,61.9,2020,74.2,49.6,12.65,"Mohave County, AZ"
540,AZ,Navajo County,54.9,2018,70.9,38.9,7.46,"Navajo County, AZ"
541,AZ,Navajo County,53.5,2019,68.6,38.4,11.03,"Navajo County, AZ"
542,AZ,Navajo County,52.2,2020,67.0,37.4,11.0,"Navajo County, AZ"
543,AZ,Pima County,71.0,2018,86.4,55.6,6.84,"Pima County, AZ"
544,AZ,Pima County,69.0,2019,83.5,54.4,14.68,"Pima County, AZ"
545,AZ,Pima County,67.7,2020,82.6,52.7,15.63,"Pima County, AZ"
546,AZ,Pinal County,71.8,2018,86.3,57.3,6.89,"Pinal County, AZ"
547,AZ,Pinal County,70.0,2019,83.6,56.4,13.18,"Pinal County, AZ"
548,AZ,Pinal County,69.0,2020,82.4,55.6,14.68,"Pinal County, AZ"
549,AZ,Santa Cruz County,63.8,2018,79.6,48.0,11.28,"Santa Cruz County, AZ"
550,AZ,Santa Cruz County,61.9,2019,76.7,47.1,20.97,"Santa Cruz County, AZ"
551,AZ,Santa Cruz County,60.4,2020,75.3,45.6,22.9,"Santa Cruz County, AZ"
552,AZ,Yavapai County,62.6,2018,77.9,47.2,11.41,"Yavapai County, AZ"
553,AZ,Yavapai County,60.9,2019,75.4,46.4,16.29,"Yavapai County, AZ"
554,AZ,Yavapai County,59.3,2020,73.6,45.0,17.44,"Yavapai County, AZ"
555,AZ,Yuma County,75.4,2018,90.2,60.7,3.21,"Yuma County, AZ"
556,AZ,Yuma County,73.6,2019,87.9,59.3,5.03,"Yuma County, AZ"
557,AZ,Yuma County,72.2,2020,86.6,57.8,5.23,"Yuma County, AZ"
558,CA,Alameda County,60.9,2018,71.6,50.2,19.87,"Alameda County, CA"
559,CA,Alameda County,59.8,2019,70.6,48.9,16.02,"Alameda County, CA"
560,CA,Alameda County,59.5,2020,69.9,49.1,20.11,"Alameda County, CA"
561,CA,Alpine County,46.1,2018,57.3,35.0,45.76,"Alpine County, CA"
562,CA,Alpine County,45.4,2019,56.9,33.8,36.72,"Alpine County, CA"
563,CA,Alpine County,43.5,2020,54.5,32.4,40.9,"Alpine County, CA"
564,CA,Amador County,60.1,2018,72.2,48.1,42.88,"Amador County, CA"
565,CA,Amador County,59.6,2019,72.2,46.9,36.59,"Amador County, CA"
566,CA,Amador County,57.6,2020,69.5,45.8,42.88,"Amador County, CA"
567,CA,Butte County,61.6,2018,73.9,49.4,46.35,"Butte County, CA"
568,CA,Butte County,61.0,2019,74.0,48.0,40.33,"Butte County, CA"
569,CA,Butte County,60.1,2020,71.9,48.1,52.15,"Butte County, CA"
570,CA,Calaveras County,60.6,2018,73.0,48.2,39.11,"Calaveras County, CA"
571,CA,Calaveras County,59.8,2019,72.7,46.8,35.05,"Calaveras County, CA"
572,CA,Calaveras County,58.1,2020,70.2,45.9,42.66,"Calaveras County, CA"
573,CA,Colusa County,63.2,2018,76.2,50.3,21.31,"Colusa County, CA"
574,CA,Colusa County,62.4,2019,76.0,48.9,20.23,"Colusa County, CA"
575,CA,Colusa County,61.5,2020,73.7,49.2,28.4,"Colusa County, CA"
576,CA,Contra Costa County,61.9,2018,73.1,50.7,20.18,"Contra Costa County, CA"
577,CA,Contra Costa County,61.0,2019,72.3,49.7,18.16,"Contra Costa County, CA"
578,CA,Contra Costa County,60.5,2020,71.3,49.7,20.17,"Contra Costa County, CA"
579,CA,Del Norte County,53.0,2018,62.0,43.9,86.02,"Del Norte County, CA"
580,CA,Del Norte County,53.0,2019,62.9,43.0,54.7,"Del Norte County, CA"
581,CA,Del Norte County,51.8,2020,61.1,42.6,84.45,"Del Norte County, CA"
582,CA,El Dorado County,55.9,2018,67.2,44.6,55.57,"El Dorado County, CA"
583,CA,El Dorado County,55.2,2019,66.9,43.6,44.34,"El Dorado County, CA"
584,CA,El Dorado County,53.4,2020,64.4,42.5,53.36,"El Dorado County, CA"
585,CA,Fresno County,57.9,2018,70.6,45.1,17.09,"Fresno County, CA"
586,CA,Fresno County,57.2,2019,69.9,44.4,18.78,"Fresno County, CA"
587,CA,Fresno County,55.6,2020,68.0,43.3,21.81,"Fresno County, CA"
588,CA,Glenn County,61.8,2018,74.4,49.0,21.7,"Glenn County, CA"
589,CA,Glenn County,60.9,2019,74.1,47.7,23.17,"Glenn County, CA"
590,CA,Glenn County,60.3,2020,72.2,48.5,32.98,"Glenn County, CA"
591,CA,Humboldt County,55.3,2018,65.3,45.3,69.42,"Humboldt County, CA"
592,CA,Humboldt County,54.8,2019,65.5,44.0,49.8,"Humboldt County, CA"
593,CA,Humboldt County,54.4,2020,64.4,44.3,70.88,"Humboldt County, CA"
594,CA,Imperial County,76.8,2018,90.5,63.1,1.88,"Imperial County, CA"
595,CA,Imperial County,74.8,2019,87.8,61.9,2.55,"Imperial County, CA"
596,CA,Imperial County,73.1,2020,86.2,60.0,3.13,"Imperial County, CA"
597,CA,Inyo County,63.2,2018,76.1,50.3,4.72,"Inyo County, CA"
598,CA,Inyo County,62.4,2019,74.9,49.9,5.25,"Inyo County, CA"
599,CA,Inyo County,60.0,2020,72.3,47.8,8.41,"Inyo County, CA"
600,CA,Kern County,64.3,2018,77.3,51.3,6.09,"Kern County, CA"
601,CA,Kern County,63.3,2019,76.0,50.6,8.3,"Kern County, CA"
602,CA,Kern County,61.5,2020,74.0,49.1,10.83,"Kern County, CA"
603,CA,Kings County,66.0,2018,79.3,52.6,5.55,"Kings County, CA"
604,CA,Kings County,65.1,2019,78.7,51.5,6.19,"Kings County, CA"
605,CA,Kings County,64.1,2020,77.2,50.9,8.58,"Kings County, CA"
606,CA,Lake County,58.9,2018,70.5,47.3,42.96,"Lake County, CA"
607,CA,Lake County,58.5,2019,70.4,46.5,38.03,"Lake County, CA"
608,CA,Lake County,57.2,2020,68.2,46.1,54.23,"Lake County, CA"
609,CA,Lassen County,49.1,2018,62.0,36.2,23.29,"Lassen County, CA"
610,CA,Lassen County,47.8,2019,61.5,34.0,20.55,"Lassen County, CA"
611,CA,Lassen County,46.6,2020,59.3,33.9,23.52,"Lassen County, CA"
612,CA,Los Angeles County,64.7,2018,76.6,52.8,7.98,"Los Angeles County, CA"
613,CA,Los Angeles County,63.1,2019,74.4,51.7,14.31,"Los Angeles County, CA"
614,CA,Los Angeles County,61.1,2020,72.3,49.9,18.0,"Los Angeles County, CA"
615,CA,Madera County,58.4,2018,71.3,45.4,20.38,"Madera County, CA"
616,CA,Madera County,57.5,2019,70.5,44.5,23.06,"Madera County, CA"
617,CA,Madera County,56.1,2020,68.6,43.6,21.32,"Madera County, CA"
618,CA,Marin County,57.8,2018,66.6,49.0,35.61,"Marin County, CA"
619,CA,Marin County,56.7,2019,65.6,47.8,31.67,"Marin County, CA"
620,CA,Marin County,56.8,2020,65.0,48.6,42.31,"Marin County, CA"
621,CA,Mariposa County,57.7,2018,70.6,44.7,30.85,"Mariposa County, CA"
622,CA,Mariposa County,56.7,2019,69.7,43.6,32.94,"Mariposa County, CA"
623,CA,Mariposa County,54.9,2020,67.5,42.3,32.9,"Mariposa County, CA"
624,CA,Mendocino County,57.0,2018,68.3,45.8,50.62,"Mendocino County, CA"
625,CA,Mendocino County,56.2,2019,68.1,44.4,43.18,"Mendocino County, CA"
626,CA,Mendocino County,56.0,2020,66.8,45.1,58.48,"Mendocino County, CA"
627,CA,Merced County,64.4,2018,77.1,51.7,9.41,"Merced County, CA"
628,CA,Merced County,63.2,2019,75.8,50.7,10.6,"Merced County, CA"
629,CA,Merced County,62.8,2020,74.7,50.9,12.22,"Merced County, CA"
630,CA,Modoc County,49.0,2018,62.0,36.0,18.54,"Modoc County, CA"
631,CA,Modoc County,47.8,2019,61.6,34.0,18.46,"Modoc County, CA"
632,CA,Modoc County,46.6,2020,59.4,33.9,21.57,"Modoc County, CA"
633,CA,Mono County,46.6,2018,60.6,32.6,17.42,"Mono County, CA"
634,CA,Mono County,45.8,2019,59.9,31.7,16.21,"Mono County, CA"
635,CA,Mono County,43.7,2020,57.4,29.9,16.41,"Mono County, CA"
