Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
ID-055,Kootenai County,42.62,122,10.31,32.31
ID-057,Latah County,41.09,124,10.52,30.57
ID-059,Lemhi County,24.36,99,3.18,21.18
ID-061,Lewis County,32.09,119,6.64,25.45
ID-063,Lincoln County,11.99,99,1.46,10.53
ID-065,Madison County,15.12,68,0.3,14.82
ID-067,Minidoka County,11.34,102,1.61,9.73
ID-069,Nez Perce County,29.3,124,7.34,21.96
ID-071,Oneida County,18.3,63,-0.21,18.51
ID-073,Owyhee County,12.97,76,0.4,12.57
ID-075,Payette County,13.98,88,1.19,12.79
ID-077,Power County,18.38,99,2.47,15.91
ID-079,Shoshone County,58.76,116,11.25,47.51
ID-081,Teton County,26.65,97,3.95,22.7
ID-083,Twin Falls County,12.6,68,0.07,12.53
ID-085,Valley County,46,119,9.84,36.16
ID-087,Washington County,21.83,84,1.2,20.63
IL-001,Adams County,35.87,56,-0.88,36.75
IL-003,Alexander County,41,37,-4.19,45.19
IL-005,Bond County,36.97,41,-2.35,39.32
IL-007,Boone County,43.94,118,9.96,33.98
IL-009,Brown County,38.55,74,1.82,36.73
IL-011,Bureau County,39.46,95,4.39,35.07
IL-013,Calhoun County,35.62,48,-2.11,37.73
IL-015,Carroll County,38.16,92,3.74,34.42
IL-017,Cass County,34.97,52,-1.4,36.37
IL-019,Champaign County,33.88,34,-2.73,36.61
IL-021,Christian County,33.39,33,-3.48,36.87
IL-023,Clark County,38.67,51,-0.95,39.62
IL-025,Clay County,39.19,54,-1.09,40.28
IL-027,Clinton County,34.81,30,-4.89,39.7
IL-029,Coles County,36.7,46,-1.54,38.24
IL-031,Cook County,42.08,113,7.69,34.39
IL-033,Crawford County,36.28,32,-4.66,40.94
IL-035,Cumberland County,38.7,53,-0.72,39.42
IL-037,DeKalb County,42.63,113,8.06,34.57
IL-039,De Witt County,29.4,13,-7.69,37.09
IL-041,Douglas County,33.23,29,-4.2,37.43
IL-043,DuPage County,43.68,117,9.25,34.43
IL-045,Edgar County,36.82,52,-1.69,38.51
IL-047,Edwards County,35.72,16,-7.1,42.82
IL-049,Effingham County,38.11,52,-1.35,39.46
IL-051,Fayette County,36.15,39,-2.7,38.85
IL-053,Ford County,37.74,80,1.95,35.79
IL-055,Franklin County,43.21,67,1.04,42.17
IL-057,Fulton County,33.75,49,-1.69,35.44
IL-059,Gallatin County,39.78,32,-4.99,44.77
IL-061,Greene County,33.79,31,-3.5,37.29
IL-063,Grundy County,39.11,102,5.2,33.91
IL-065,Hamilton County,37.86,32,-4.75,42.61
IL-067,Hancock County,32.1,42,-3.45,35.55
IL-069,Hardin County,42.53,42,-3.23,45.76
IL-071,Henderson County,30.12,29,-5.04,35.16
IL-073,Henry County,36.92,79,2.01,34.91
IL-075,Iroquois County,37.89,83,1.59,36.3
IL-077,Jackson County,41.44,57,-1.55,42.99
IL-079,Jasper County,39.78,54,-0.46,40.24
IL-081,Jefferson County,39.4,45,-2.46,41.86
IL-083,Jersey County,32.87,27,-5.01,37.88
IL-085,Jo Daviess County,38.47,93,4.6,33.87
IL-087,Johnson County,44.68,59,-1.25,45.93
IL-089,Kane County,43.97,119,9.72,34.25
IL-091,Kankakee County,38.71,90,3.29,35.42
IL-093,Kendall County,42.98,119,8.86,34.12
IL-095,Knox County,33.05,45,-2.36,35.41
IL-097,Lake County,42.91,122,9.86,33.05
IL-099,LaSalle County,37.14,81,2.99,34.15
IL-101,Lawrence County,38.02,35,-4.31,42.33
IL-103,Lee County,41.08,106,6.25,34.83
IL-105,Livingston County,36.54,77,1.9,34.64
IL-107,Logan County,31.16,17,-5.05,36.21
IL-109,McDonough County,32.87,37,-2.93,35.8
IL-111,McHenry County,42.91,119,9,33.91
IL-113,McLean County,32.1,25,-4.38,36.48
IL-115,Macon County,32.21,21,-5.21,37.42
IL-117,Macoupin County,34.66,36,-3.35,38.01
IL-119,Madison County,36.5,50,-1.78,38.28
IL-121,Marion County,35.79,33,-4.65,40.44
IL-123,Marshall County,34.4,64,-0.28,34.68
IL-125,Mason County,33.89,55,-1.04,34.93
IL-127,Massac County,44.17,52,-2.94,47.11
IL-129,Menard County,31.9,32,-3.69,35.59
IL-131,Mercer County,33.54,55,-1.17,34.71
IL-133,Monroe County,34.17,26,-5.4,39.57
IL-135,Montgomery County,35.7,46,-2.07,37.77
IL-137,Morgan County,31.76,25,-5,36.76
IL-139,Moultrie County,34.27,31,-3.71,37.98
IL-141,Ogle County,42.04,111,7.98,34.06
IL-143,Peoria County,33.69,51,-1.42,35.11
IL-145,Perry County,39.86,52,-1.29,41.15
IL-147,Piatt County,32.48,27,-4.66,37.14
IL-149,Pike County,37.99,62,0.43,37.56
IL-151,Pope County,43.77,44,-2.94,46.71
IL-153,Pulaski County,42.97,48,-2.75,45.72
IL-155,Putnam County,35.46,73,1.37,34.09
IL-157,Randolph County,37.04,36,-3.64,40.68
IL-159,Richland County,38.34,43,-2.77,41.11
IL-161,Rock Island County,36.09,75,1.35,34.74
IL-163,St. Clair County,32.96,21,-5.98,38.94
IL-165,Saline County,42.73,55,-1.39,44.12
IL-167,Sangamon County,31.73,26,-4.52,36.25
IL-169,Schuyler County,37.1,71,0.94,36.16
IL-171,Scott County,33.43,40,-3.45,36.88
IL-173,Shelby County,35.68,36,-2.74,38.42
IL-175,Stark County,35,67,0.03,34.97
IL-177,Stephenson County,40.6,107,6.63,33.97
IL-179,Tazewell County,33.32,43,-2.5,35.82
IL-181,Union County,43.11,55,-1.94,45.05
IL-183,Vermilion County,37.1,62,0.05,37.05
IL-185,Wabash County,36.69,19,-6.31,43
IL-187,Warren County,30.95,33,-4.51,35.46
IL-189,Washington County,38.99,47,-1.78,40.77
IL-191,Wayne County,36.55,26,-5.44,41.99
IL-193,White County,34.28,12,-8.95,43.23
IL-195,Whiteside County,39.12,90,3.89,35.23
IL-197,Will County,41.47,105,6.19,35.28
IL-199,Williamson County,44.57,71,1.06,43.51
IL-201,Winnebago County,42.62,116,8.93,33.69
IL-203,Woodford County,32.74,43,-2.73,35.47
IN-001,Adams County,42.78,109,6.76,36.02
IN-003,Allen County,42.79,111,7.33,35.46
IN-005,Bartholomew County,48.24,100,7.01,41.23
IN-007,Benton County,41.99,96,4.61,37.38
IN-009,Blackford County,44.29,109,6.76,37.53
IN-011,Boone County,42.03,82,3.21,38.82
IN-013,Brown County,45.26,78,3.45,41.81
IN-015,Carroll County,48.21,120,10.35,37.86
IN-017,Cass County,46.58,117,8.77,37.81
IN-019,Clark County,46.44,74,3.27,43.17
IN-021,Clay County,41.35,66,0.77,40.58
IN-023,Clinton County,48.69,116,10.17,38.52
IN-025,Crawford County,48.21,69,2.93,45.28
IN-027,Daviess County,41.36,51,-1.7,43.06
IN-029,Dearborn County,50.63,116,9.62,41.01
IN-031,Decatur County,49.96,108,8.41,41.55
IN-033,DeKalb County,39.43,98,4.38,35.05
IN-035,Delaware County,46.38,112,7.84,38.54
IN-037,Dubois County,49.95,93,5.71,44.24
IN-039,Elkhart County,37.86,86,2.61,35.25
IN-041,Fayette County,51.62,118,11.48,40.14
IN-043,Floyd County,43.17,55,-0.31,43.48
IN-045,Fountain County,40.36,86,2.32,38.04
IN-047,Franklin County,50.02,116,9.45,40.57
IN-049,Fulton County,43.15,106,5.59,37.56
IN-051,Gibson County,37.53,23,-5.72,43.25
IN-053,Grant County,43.12,102,5.4,37.72
IN-055,Greene County,41.46,49,-1.2,42.66
IN-057,Hamilton County,46.85,110,8.73,38.12
IN-059,Hancock County,46.86,107,7.51,39.35
IN-061,Harrison County,44.55,55,0.07,44.48
IN-063,Hendricks County,40.86,69,1.35,39.51
IN-065,Henry County,47.19,110,7.41,39.78
IN-067,Howard County,47.6,116,9.87,37.73
IN-069,Huntington County,45.58,118,8.36,37.22
IN-071,Jackson County,47.71,87,5.4,42.31
IN-073,Jasper County,41.41,98,4.9,36.51
IN-075,Jay County,42.66,96,4.95,37.71
IN-077,Jefferson County,54.83,115,11.64,43.19
IN-079,Jennings County,52.46,110,9.87,42.59
IN-081,Johnson County,45.6,88,4.97,40.63
IN-083,Knox County,37.34,27,-5.34,42.68
IN-085,Kosciusko County,41.59,101,5.26,36.33
IN-087,LaGrange County,37.85,87,2.85,35
IN-089,Lake County,39.67,92,3.68,35.99
IN-091,LaPorte County,40.03,89,2.95,37.08
IN-093,Lawrence County,44.56,61,0.67,43.89
IN-095,Madison County,50.24,120,11.74,38.5
IN-097,Marion County,43.81,92,4.67,39.14
IN-099,Marshall County,40.42,89,3.31,37.11
IN-101,Martin County,47.62,76,3.73,43.89
IN-103,Miami County,43.34,108,5.6,37.74
IN-105,Monroe County,42.38,56,-0.4,42.78
IN-107,Montgomery County,44.4,97,5.66,38.74
IN-109,Morgan County,43.09,76,2.5,40.59
IN-111,Newton County,40.19,91,3.38,36.81
IN-113,Noble County,40.86,103,5.23,35.63
IN-115,Ohio County,51.33,113,9.86,41.47
IN-117,Orange County,48.37,72,3.51,44.86
IN-119,Owen County,42.18,61,0.26,41.92
IN-121,Parke County,38.56,60,-0.3,38.86
IN-123,Perry County,47.74,63,2.34,45.4
IN-125,Pike County,39.19,32,-4.37,43.56
IN-127,Porter County,39.11,85,2.65,36.46
IN-129,Posey County,38.56,29,-5.37,43.93
IN-131,Pulaski County,44.92,115,7.82,37.1
IN-133,Putnam County,41.05,68,0.62,40.43
IN-135,Randolph County,44.26,99,5.45,38.81
IN-137,Ripley County,51.76,111,9.45,42.31
IN-139,Rush County,49.95,116,9.49,40.46
IN-141,St. Joseph County,39.59,83,2.42,37.17
IN-143,Scott County,51.65,107,9.13,42.52
IN-145,Shelby County,46.99,103,6.4,40.59
IN-147,Spencer County,44.99,59,0.36,44.63
IN-149,Starke County,42.81,102,5.55,37.26
IN-151,Steuben County,38.47,89,3.44,35.03
IN-153,Sullivan County,39.1,41,-1.84,40.94
IN-155,Switzerland County,52.41,113,10.23,42.18
IN-157,Tippecanoe County,46.73,114,8.7,38.03
IN-159,Tipton County,48.11,116,10.5,37.61
IN-161,Union County,50.62,118,10.39,40.23
IN-163,Vanderburgh County,41.13,48,-2.77,43.9
IN-165,Vermillion County,36.97,54,-0.98,37.95
IN-167,Vigo County,39.54,63,-0.04,39.58
IN-169,Wabash County,42.51,102,5,37.51
IN-171,Warren County,40.13,82,2.59,37.54
IN-173,Warrick County,42.74,57,-1.03,43.77
IN-175,Washington County,45.07,63,0.99,44.08
IN-177,Wayne County,49.37,116,9.81,39.56
IN-179,Wells County,43.86,111,7.09,36.77
IN-181,White County,43.6,107,6.75,36.85
IN-183,Whitley County,43.34,110,6.84,36.5
IA-001,Adair County,35.7,85,2.96,32.74
IA-003,Adams County,33.3,73,0.07,33.23
IA-005,Allamakee County,35.19,80,2.42,32.77
IA-007,Appanoose County,30.79,31,-4.4,35.19
IA-009,Audubon County,36.8,96,4.99,31.81
IA-011,Benton County,27.03,18,-6.21,33.24
IA-013,Black Hawk County,31.04,39,-2.43,33.47
IA-015,Boone County,31.04,55,-0.59,31.63
IA-017,Bremer County,37.82,93,4.61,33.21
IA-019,Buchanan County,32.7,59,-0.5,33.2
IA-021,Buena Vista County,27.01,51,-1.91,28.92
IA-023,Butler County,34,76,1.15,32.85
IA-025,Calhoun County,29.36,53,-1.64,31
IA-027,Carroll County,32.73,75,1.46,31.27
IA-029,Cass County,34.65,86,3.28,31.37
IA-031,Cedar County,31.67,39,-3.49,35.16
IA-033,Cerro Gordo County,31.72,61,-0.07,31.79
IA-035,Cherokee County,26.83,52,-1.49,28.32
IA-037,Chickasaw County,40.06,105,7.69,32.37
IA-039,Clarke County,29.36,32,-4.36,33.72
IA-041,Clay County,32.08,89,3.38,28.7
IA-043,Clayton County,37.08,90,3.88,33.2
IA-045,Clinton County,35.81,69,0.85,34.96
IA-047,Crawford County,39.16,114,9.23,29.93
IA-049,Dallas County,31.51,61,-0.4,31.91
IA-051,Davis County,28,17,-7.27,35.27
IA-053,Decatur County,30.93,41,-3.36,34.29
IA-055,Delaware County,35.16,72,1.83,33.33
IA-057,Des Moines County,30.82,33,-4.4,35.22
IA-059,Dickinson County,34.01,105,5.73,28.28
IA-061,Dubuque County,37.19,90,3.78,33.41
IA-063,Emmet County,30.24,71,0.82,29.42
IA-065,Fayette County,39.92,107,6.62,33.3
IA-067,Floyd County,37.11,94,4.99,32.12
IA-069,Franklin County,33.65,83,1.75,31.9
IA-071,Fremont County,34.09,81,1.54,32.55
IA-073,Greene County,30.46,55,-1.16,31.62
IA-075,Grundy County,30.89,45,-2.23,33.12
IA-077,Guthrie County,35.43,86,3.66,31.77
IA-079,Hamilton County,32.14,72,1.06,31.08
IA-081,Hancock County,29.58,51,-1.76,31.34
IA-083,Hardin County,31.54,63,-0.48,32.02
IA-085,Harrison County,34.16,93,4.74,29.42
IA-087,Henry County,29.93,25,-5.35,35.28
IA-089,Howard County,36.19,87,3.62,32.57
IA-091,Humboldt County,29.58,58,-1,30.58
IA-093,Ida County,32.24,85,3.28,28.96
IA-095,Iowa County,26.36,15,-7.47,33.83
IA-097,Jackson County,35.01,71,0.94,34.07
IA-099,Jasper County,28,30,-5.07,33.07
IA-101,Jefferson County,27.55,15,-7.39,34.94
IA-103,Johnson County,29.17,28,-4.61,33.78
IA-105,Jones County,35.37,74,1.72,33.65
IA-107,Keokuk County,24.24,7,-9.79,34.03
IA-109,Kossuth County,29.36,56,-0.9,30.26
IA-111,Lee County,29.03,22,-6.5,35.53
IA-113,Linn County,30.29,42,-2.75,33.04
IA-115,Louisa County,31.94,45,-2.5,34.44
IA-117,Lucas County,33.08,61,-0.76,33.84
IA-119,Lyon County,27.1,68,0.66,26.44
IA-121,Madison County,30.7,51,-2.26,32.96
IA-123,Mahaska County,24.52,8,-9.32,33.84
IA-125,Marion County,27.98,24,-5.6,33.58
IA-127,Marshall County,28.47,33,-4.17,32.64
IA-129,Mills County,33.23,77,1.45,31.78
IA-131,Mitchell County,35.23,80,3.25,31.98
IA-133,Monona County,34.47,101,5.78,28.69
IA-135,Monroe County,28.8,29,-5.46,34.26
IA-137,Montgomery County,34.29,81,1.73,32.56
IA-139,Muscatine County,33.68,61,-0.8,34.48
IA-141,O'Brien County,30.16,80,1.99,28.17
IA-143,Osceola County,30.53,84,2.71,27.82
IA-145,Page County,35,80,1.57,33.43
IA-147,Palo Alto County,28.97,58,-0.72,29.69
IA-149,Plymouth County,29.52,79,2.22,27.3
IA-151,Pocahontas County,28.88,56,-1.16,30.04
IA-153,Polk County,31.2,59,-0.9,32.1
IA-155,Pottawattamie County,32.17,77,1.21,30.96
IA-157,Poweshiek County,27.93,22,-6.17,34.1
IA-159,Ringgold County,32.03,52,-2.61,34.64
IA-161,Sac County,30.48,74,0.79,29.69
IA-163,Scott County,36.24,75,1.35,34.89
IA-165,Shelby County,37.38,98,6.36,31.02
IA-167,Sioux County,29.57,84,2.71,26.86
IA-169,Story County,31.62,61,-0.29,31.91
IA-171,Tama County,28.07,23,-6.05,34.12
IA-173,Taylor County,35.35,73,0.96,34.39
IA-175,Union County,30.53,41,-3.41,33.94
IA-177,Van Buren County,27.79,15,-7.32,35.11
IA-179,Wapello County,25.48,8,-9.02,34.5
IA-181,Warren County,28.65,31,-4.28,32.93
IA-183,Washington County,29.93,30,-4.38,34.31
IA-185,Wayne County,32.6,47,-2.46,35.06
IA-187,Webster County,30.09,55,-1.15,31.24
IA-189,Winnebago County,29.65,50,-1.69,31.34
IA-191,Winneshiek County,35.36,81,2.26,33.1
IA-193,Woodbury County,32.34,91,4.54,27.8
IA-195,Worth County,32.34,67,0.42,31.92
IA-197,Wright County,31.7,73,0.65,31.05
KS-001,Allen County,42.37,82,3.11,39.26
KS-003,Anderson County,35.77,45,-3.46,39.23
KS-005,Atchison County,33.43,56,-1.81,35.24
KS-007,Barber County,24.39,48,-1.52,25.91
KS-009,Barton County,22.49,43,-2.3,24.79
KS-011,Bourbon County,43.9,81,3.54,40.36
KS-013,Brown County,28.9,32,-5.61,34.51
KS-015,Butler County,33.27,60,-0.02,33.29
KS-017,Chase County,32.06,56,-0.73,32.79
KS-019,Chautauqua County,39.85,82,3.02,36.83
KS-021,Cherokee County,48.33,97,6.66,41.67
KS-023,Cheyenne County,20.59,87,1.77,18.82
KS-025,Clark County,19.31,38,-2.97,22.28
KS-027,Clay County,29.77,60,-0.49,30.26
KS-029,Cloud County,29.91,78,1.8,28.11
KS-031,Coffey County,35.6,53,-1.49,37.09
KS-033,Comanche County,20.43,32,-3.61,24.04
KS-035,Cowley County,37.45,83,3.74,33.71
KS-037,Crawford County,50.02,104,8.98,41.04
KS-039,Decatur County,22.29,79,1.44,20.85
KS-041,Dickinson County,28.91,55,-1.85,30.76
KS-043,Doniphan County,29.09,27,-6.38,35.47
KS-045,Douglas County,40.91,91,4.57,36.34
KS-047,Edwards County,23.38,68,0.68,22.7
KS-049,Elk County,33.84,47,-2.63,36.47
KS-051,Ellis County,25.08,81,1.94,23.14
KS-053,Ellsworth County,26.46,62,-0.23,26.69
KS-055,Finney County,19.86,77,1.11,18.75
KS-057,Ford County,23.5,73,1.87,21.63
KS-059,Franklin County,39.45,76,1.92,37.53
KS-061,Geary County,30.93,55,-1.73,32.66
KS-063,Gove County,23.28,96,3.53,19.75
KS-065,Graham County,22.31,68,0.45,21.86
KS-067,Grant County,23.98,114,6.32,17.66
KS-069,Gray County,21.69,84,1.64,20.05
KS-071,Greeley County,23.57,118,6.66,16.91
KS-073,Greenwood County,35.27,61,-0.1,35.37
KS-075,Hamilton County,23.1,117,6.62,16.48
KS-077,Harper County,26.39,47,-1.89,28.28
KS-079,Harvey County,26.32,31,-4.77,31.09
KS-081,Haskell County,22.11,95,2.89,19.22
KS-083,Hodgeman County,24.13,95,3.5,20.63
KS-085,Jackson County,32.17,52,-2.13,34.3
KS-087,Jefferson County,37.69,75,2.19,35.5
KS-089,Jewell County,22.37,35,-3.77,26.14
KS-091,Johnson County,45.1,108,7.89,37.21
KS-093,Kearny County,21.45,103,4.06,17.39
KS-095,Kingman County,27.51,56,-0.39,27.9
KS-097,Kiowa County,21.34,42,-2.24,23.58
KS-099,Labette County,46.17,95,6.01,40.16
KS-101,Lane County,20.82,79,1.12,19.7
KS-103,Leavenworth County,43.14,104,7.31,35.83
KS-105,Lincoln County,25.12,59,-0.66,25.78
KS-107,Linn County,42.26,79,2.12,40.14
KS-109,Logan County,24.44,118,6.07,18.37
KS-111,Lyon County,34.48,63,-0.42,34.9
KS-113,McPherson County,24.78,29,-4.68,29.46
KS-115,Marion County,27.13,36,-4.72,31.85
KS-117,Marshall County,27.49,36,-3.96,31.45
KS-119,Meade County,19.98,66,-0.44,20.42
KS-121,Miami County,44.7,94,5.78,38.92
KS-123,Mitchell County,22.71,44,-2.85,25.56
KS-125,Montgomery County,42.34,88,4.54,37.8
KS-127,Morris County,33.52,68,0.35,33.17
KS-129,Morton County,21.49,110,4.56,16.93
KS-131,Nemaha County,27.04,24,-6.17,33.21
KS-133,Neosho County,48.42,105,8.6,39.82
KS-135,Ness County,22.15,69,1.13,21.02
KS-137,Norton County,23.05,72,1.07,21.98
KS-139,Osage County,36.27,69,0.47,35.8
KS-141,Osborne County,21.41,42,-2.49,23.9
KS-143,Ottawa County,27.19,61,-0.66,27.85
KS-145,Pawnee County,22.55,55,-0.36,22.91
KS-147,Phillips County,23.96,70,0.8,23.16
KS-149,Pottawatomie County,29.03,37,-4.02,33.05
KS-151,Pratt County,23.1,43,-2.06,25.16
KS-153,Rawlins County,24.7,108,4.89,19.81
KS-155,Reno County,24.34,35,-3.18,27.52
KS-157,Republic County,24.93,43,-3.04,27.97
KS-159,Rice County,25,43,-1.74,26.74
KS-161,Riley County,28.68,42,-3.12,31.8
KS-163,Rooks County,21.38,46,-1.63,23.01
KS-165,Rush County,21.02,45,-1.8,22.82
KS-167,Russell County,21.74,42,-2.77,24.51
KS-169,Saline County,24.59,35,-4.25,28.84
KS-171,Scott County,20.99,92,2.26,18.73
KS-173,Sedgwick County,29.31,51,-1.3,30.61
KS-175,Seward County,21.06,88,1.86,19.2
KS-177,Shawnee County,35.93,70,1.09,34.84
KS-179,Sheridan County,26.74,110,5.94,20.8
KS-181,Sherman County,25.53,123,7.3,18.23
KS-183,Smith County,22.95,57,-0.99,23.94
KS-185,Stafford County,21.71,34,-3.04,24.75
KS-187,Stanton County,21.99,114,5.43,16.56
KS-189,Stevens County,25.06,116,6.92,18.14
KS-191,Sumner County,32.28,70,1.23,31.05
KS-193,Thomas County,27.04,121,7.51,19.53
KS-195,Trego County,21.24,63,-0.28,21.52
KS-197,Wabaunsee County,33.92,67,-0.38,34.3
KS-199,Wallace County,24.55,123,6.94,17.61
KS-201,Washington County,28.24,53,-1.46,29.7
KS-203,Wichita County,23.27,113,5.48,17.79
KS-205,Wilson County,37.23,66,-0.52,37.75
KS-207,Woodson County,36.36,57,-1.2,37.56
KS-209,Wyandotte County,44.37,107,8.12,36.25
KY-001,Adair County,50.7,62,0.41,50.29
KY-003,Allen County,53.09,82,2.79,50.3
KY-005,Anderson County,47.9,69,2.2,45.7
KY-007,Ballard County,44.32,54,-2.02,46.34
KY-009,Barren County,52.48,75,1.93,50.55
KY-011,Bath County,48.79,84,2.96,45.83
KY-013,Bell County,51.91,63,0.18,51.73
KY-015,Boone County,50.72,112,9.29,41.43
KY-017,Bourbon County,44.8,55,0,44.8
KY-019,Boyd County,45.54,88,3.55,41.99
KY-021,Boyle County,43.99,41,-3.94,47.93
KY-023,Bracken County,44.61,58,0.61,44
KY-025,Breathitt County,46.28,58,-0.07,46.35
KY-027,Breckinridge County,48.31,67,1.56,46.75
KY-029,Bullitt County,51.8,96,6.36,45.44
KY-031,Butler County,51.71,79,3.65,48.06
KY-033,Caldwell County,44.91,51,-2.52,47.43
KY-035,Calloway County,51.64,77,2.63,49.01
KY-037,Campbell County,48.01,103,6.27,41.74
KY-039,Carlisle County,43.92,50,-3.24,47.16
KY-041,Carroll County,53.18,116,10.57,42.61
KY-043,Carter County,44.58,78,2.41,42.17
KY-045,Casey County,48.96,57,-0.86,49.82
KY-047,Christian County,49.95,71,1.65,48.3
KY-049,Clark County,47.53,76,1.7,45.83
KY-051,Clay County,48.47,57,-0.38,48.85
KY-053,Clinton County,53.91,72,1.65,52.26
KY-055,Crittenden County,43.76,48,-2.56,46.32
KY-057,Cumberland County,51.62,62,0.36,51.26
KY-059,Daviess County,44.4,54,-0.43,44.83
KY-061,Edmonson County,50.89,72,0.98,49.91
KY-063,Elliott County,45.5,76,2.26,43.24
KY-065,Estill County,50.68,90,4.62,46.06
KY-067,Fayette County,46.24,66,1.27,44.97
KY-069,Fleming County,48.07,81,3.31,44.76
KY-071,Floyd County,44.42,66,0.74,43.68
KY-073,Franklin County,47.27,75,2.69,44.58
KY-075,Fulton County,45.65,48,-3.27,48.92
KY-077,Gallatin County,51.51,111,9.25,42.26
KY-079,Garrard County,46.98,61,0.21,46.77
KY-081,Grant County,50.03,103,7.29,42.74
KY-083,Graves County,44.52,40,-4.5,49.02
KY-085,Grayson County,49.7,63,0.68,49.02
KY-087,Green County,50.79,74,1.68,49.11
KY-089,Greenup County,42.19,69,0.58,41.61
KY-091,Hancock County,47.44,64,1.7,45.74
KY-093,Hardin County,51.65,88,4.69,46.96
KY-095,Harlan County,50.79,53,-1.33,52.12
KY-097,Harrison County,44.69,64,1.22,43.47
KY-099,Hart County,51.57,74,2.17,49.4
KY-101,Henderson County,39.71,34,-4.7,44.41
KY-103,Henry County,50.4,94,6.42,43.98
KY-105,Hickman County,44.32,41,-3.91,48.23
KY-107,Hopkins County,46.55,62,0.55,46
KY-109,Jackson County,48.76,60,0.48,48.28
KY-111,Jefferson County,46.78,69,2.68,44.1
KY-113,Jessamine County,46.86,66,1.38,45.48
KY-115,Johnson County,44.35,64,0.6,43.75
KY-117,Kenton County,49.7,110,7.98,41.72
KY-119,Knott County,45.19,53,-0.79,45.98
KY-121,Knox County,54.03,89,3.74,50.29
KY-123,Larue County,53.31,92,5.21,48.1
KY-125,Laurel County,49.96,66,0.59,49.37
KY-127,Lawrence County,46.92,86,3.67,43.25
KY-129,Lee County,48.83,77,2.26,46.57
KY-131,Leslie County,47.27,50,-1.65,48.92
KY-133,Letcher County,47.29,65,0.6,46.69
KY-135,Lewis County,44.31,62,0.93,43.38
KY-137,Lincoln County,47.47,53,-1.1,48.57
KY-139,Livingston County,42.87,39,-4.54,47.41
KY-141,Logan County,54.54,96,6.01,48.53
KY-143,Lyon County,45.34,49,-2.82,48.16
KY-145,McCracken County,43.99,48,-3.45,47.44
KY-147,McCreary County,54.73,90,4.14,50.59
KY-149,McLean County,42.94,43,-2.09,45.03
KY-151,Madison County,47.83,72,1.92,45.91
KY-153,Magoffin County,44.78,60,0.32,44.46
KY-155,Marion County,48.87,62,0.33,48.54
KY-157,Marshall County,44.63,45,-3.57,48.2
KY-159,Martin County,49.13,85,4.07,45.06
KY-161,Mason County,45.65,66,1.68,43.97
KY-163,Meade County,46.92,65,1.37,45.55
KY-165,Menifee County,50.85,93,4.49,46.36
KY-167,Mercer County,46.32,55,-0.16,46.48
KY-169,Metcalfe County,51.14,65,0.86,50.28
KY-171,Monroe County,53.65,70,1.76,51.89
KY-173,Montgomery County,48.71,78,2.02,46.69
KY-175,Morgan County,46.53,71,1.95,44.58
KY-177,Muhlenberg County,51.64,88,4.9,46.74
KY-179,Nelson County,51.78,87,4.75,47.03
KY-181,Nicholas County,45.83,68,0.99,44.84
KY-183,Ohio County,49.52,77,3.12,46.4
KY-185,Oldham County,48.58,79,4.1,44.48
KY-187,Owen County,50.01,99,6.46,43.55
KY-189,Owsley County,46.51,56,-0.69,47.2
KY-191,Pendleton County,47.71,90,4.55,43.16
KY-193,Perry County,45.83,49,-1.51,47.34
KY-195,Pike County,47.2,83,2.88,44.32
KY-197,Powell County,52.26,96,5.78,46.48
KY-199,Pulaski County,49.84,59,-0.01,49.85
KY-201,Robertson County,45.1,64,1.1,44
KY-203,Rockcastle County,49.68,61,0.41,49.27
KY-205,Rowan County,47.95,82,3.04,44.91
KY-207,Russell County,52.24,68,1.36,50.88
KY-209,Scott County,45.92,68,1.98,43.94
KY-211,Shelby County,48.72,77,3.25,45.47
KY-213,Simpson County,53.97,91,4.95,49.02
KY-215,Spencer County,49.78,75,3.22,46.56
KY-217,Taylor County,50.53,67,1,49.53
KY-219,Todd County,53.3,89,4.89,48.41
KY-221,Trigg County,50.37,68,1.56,48.81
KY-223,Trimble County,54.35,116,11.08,43.27
KY-225,Union County,40.58,38,-4.3,44.88
KY-227,Warren County,51.66,82,2.51,49.15
KY-229,Washington County,47.88,61,0.5,47.38
KY-231,Wayne County,52.8,74,1.99,50.81
KY-233,Webster County,42.91,48,-2.44,45.35
KY-235,Whitley County,55.03,92,4.81,50.22
KY-237,Wolfe County,48.58,78,2.71,45.87
KY-239,Woodford County,47.21,70,2.15,45.06
LA-001,Acadia Parish,69.53,108,10.94,58.59
LA-003,Allen Parish,67.76,101,8.68,59.08
LA-005,Ascension Parish,74.05,111,13.26,60.79
LA-007,Assumption Parish,71.61,106,10.11,61.5
LA-009,Avoyelles Parish,61.02,84,3.31,57.71
LA-011,Beauregard Parish,80.16,124,22.99,57.17
LA-013,Bienville Parish,45.37,30,-7.8,53.17
LA-015,Bossier Parish,41.12,27,-8.42,49.54
LA-017,Caddo Parish,40.74,29,-7.56,48.3
LA-019,Calcasieu Parish,88.51,126,30.83,57.68
LA-021,Caldwell Parish,41.83,15,-12.79,54.62
LA-023,Cameron Parish,82.2,124,25.15,57.05
LA-025,Catahoula Parish,50.4,37,-5.44,55.84
LA-027,Claiborne Parish,44.4,29,-7.81,52.21
LA-029,Concordia Parish,54.56,56,-1.85,56.41
