Location ID,Location,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
VA-111,Lunenburg County,70.5,126,2.7,67.8
VA-113,Madison County,67.2,126,3.1,64.1
VA-115,Mathews County,70.5,125,2.9,67.6
VA-117,Mecklenburg County,71.4,126,2.6,68.8
VA-119,Middlesex County,70.1,121,2.3,67.8
VA-121,Montgomery County,66.3,117,2.3,64
VA-125,Nelson County,67.2,119,2.4,64.8
VA-127,New Kent County,71.2,121,2.3,68.9
VA-131,Northampton County,70,126,3.6,66.4
VA-133,Northumberland County,69.7,123,2.9,66.8
VA-135,Nottoway County,71,126,3.1,67.9
VA-137,Orange County,69,124,2.7,66.3
VA-139,Page County,66.1,126,3.1,63
VA-141,Patrick County,67.9,115,1.9,66
VA-143,Pittsylvania County,70.4,125,2.6,67.8
VA-145,Powhatan County,70.8,124,2.6,68.2
VA-147,Prince Edward County,69.8,123,2.6,67.2
VA-149,Prince George County,71.8,125,2.9,68.9
VA-153,Prince William County,68.6,125,3.5,65.1
VA-155,Pulaski County,66.4,123,2.6,63.8
VA-157,Rappahannock County,66.3,124,2.6,63.7
VA-159,Richmond County,69.9,121,2.4,67.5
VA-161,Roanoke County,67.5,113,1.9,65.6
VA-163,Rockbridge County,66.1,108,1.6,64.5
VA-165,Rockingham County,66.4,126,3.5,62.9
VA-167,Russell County,67,125,3,64
VA-169,Scott County,68.5,124,2.5,66
VA-171,Shenandoah County,66.9,126,2.9,64
VA-173,Smyth County,65.5,125,2.8,62.7
VA-175,Southampton County,72.8,126,2.8,70
VA-177,Spotsylvania County,69.2,121,2.5,66.7
VA-179,Stafford County,69.5,126,3.5,66
VA-181,Surry County,71.9,125,3,68.9
VA-183,Sussex County,72.7,126,3.1,69.6
VA-185,Tazewell County,64.6,125,2.9,61.7
VA-187,Warren County,66.2,123,2.6,63.6
VA-191,Washington County,68.1,124,3,65.1
VA-193,Westmoreland County,69.7,123,2.9,66.8
VA-195,Wise County,65.7,124,2.5,63.2
VA-197,Wythe County,65.2,115,2,63.2
VA-199,York County,71.2,125,2.8,68.4
VA-510,Alexandria City,68.8,125,3.3,65.5
VA-520,Bristol City,69.8,124,3.2,66.6
VA-530,Buena Vista City,67.6,106,1.4,66.2
VA-540,Charlottesville City,69.4,122,3,66.4
VA-550,Chesapeake City,72.1,125,3,69.1
VA-570,Colonial Heights City,71.7,124,2.7,69
VA-580,Covington City,67,97,1,66
VA-590,Danville City,71.8,126,2.8,69
VA-595,Emporia City,72.7,126,2.7,70
VA-600,Fairfax City,67.5,124,3.3,64.2
VA-610,Falls Church City,67.5,125,3.3,64.2
VA-620,Franklin City,72.9,125,2.7,70.2
VA-630,Fredericksburg City,69.6,126,3.2,66.4
VA-640,Galax City,64.6,114,1.9,62.7
VA-650,Hampton City,71.2,125,2.8,68.4
VA-660,Harrisonburg City,67.9,126,3.8,64.1
VA-670,Hopewell City,71.3,124,2.6,68.7
VA-680,Lynchburg City,68.7,119,2.2,66.5
VA-683,Manassas City,68.5,123,3.5,65
VA-685,Manassas Park City,68.4,124,3.5,64.9
VA-690,Martinsville City,70.2,113,1.8,68.4
VA-700,Newport News City,71.4,125,2.9,68.5
VA-710,Norfolk City,71.2,125,3.2,68
VA-720,Norton City,65.5,124,2.6,62.9
VA-730,Petersburg City,71.9,125,2.9,69
VA-735,Poquoson City,71,125,2.9,68.1
VA-740,Portsmouth City,71.4,125,3,68.4
VA-750,Radford City,67.2,125,2.7,64.5
VA-760,Richmond City,71.2,125,2.6,68.6
VA-770,Roanoke City,69.6,118,2.1,67.5
VA-775,Salem City,69.6,116,2.1,67.5
VA-790,Staunton City,67.5,126,3.3,64.2
VA-800,Suffolk City,72.5,125,2.6,69.9
VA-810,Virginia Beach City,70.8,125,3.2,67.6
VA-820,Waynesboro City,67.1,124,3.2,63.9
VA-830,Williamsburg City,71.6,125,3,68.6
VA-840,Winchester City,66.5,123,3,63.5
WA-001,Adams County,59.4,20,-1.3,60.7
WA-003,Asotin County,58.6,58,0.1,58.5
WA-005,Benton County,61.8,10,-1.6,63.4
WA-007,Chelan County,51,40,-0.4,51.4
WA-009,Clallam County,55.1,106,1.1,54
WA-011,Clark County,60.6,72,0.2,60.4
WA-013,Columbia County,56.8,40,-0.4,57.2
WA-015,Cowlitz County,58.3,85,0.5,57.8
WA-017,Douglas County,56.8,25,-1.2,58
WA-019,Ferry County,52.8,61,0.1,52.7
WA-021,Franklin County,61.3,13,-1.5,62.8
WA-023,Garfield County,57.6,49,-0.1,57.7
WA-025,Grant County,60.2,19,-1.3,61.5
WA-027,Grays Harbor County,58.9,88,0.8,58.1
WA-029,Island County,58.8,95,0.9,57.9
WA-031,Jefferson County,53.4,90,0.7,52.7
WA-033,King County,55.2,76,0.4,54.8
WA-035,Kitsap County,59.8,95,0.7,59.1
WA-037,Kittitas County,53.7,26,-0.7,54.4
WA-039,Klickitat County,58.1,53,-0.1,58.2
WA-041,Lewis County,56,55,0,56
WA-043,Lincoln County,56.9,18,-1.5,58.4
WA-045,Mason County,58.1,104,1.1,57
WA-047,Okanogan County,51.2,43,-0.4,51.6
WA-049,Pacific County,59.1,87,0.7,58.4
WA-051,Pend Oreille County,51.5,69,0.1,51.4
WA-053,Pierce County,54.9,75,0.3,54.6
WA-055,San Juan County,58.6,108,1.3,57.3
WA-057,Skagit County,53.4,81,0.6,52.8
WA-059,Skamania County,53.3,80,0.4,52.9
WA-061,Snohomish County,53.5,69,0.2,53.3
WA-063,Spokane County,56.7,62,0,56.7
WA-065,Stevens County,54.7,52,-0.1,54.8
WA-067,Thurston County,59.9,71,0.2,59.7
WA-069,Wahkiakum County,58.9,94,0.7,58.2
WA-071,Walla Walla County,61.8,26,-1.1,62.9
WA-073,Whatcom County,52,81,0.6,51.4
WA-075,Whitman County,58.7,32,-0.7,59.4
WA-077,Yakima County,55.8,22,-0.9,56.7
WV-001,Barbour County,65.8,126,4,61.8
WV-003,Berkeley County,66.4,121,3.1,63.3
WV-005,Boone County,68.2,126,3.4,64.8
WV-007,Braxton County,67.6,123,2.7,64.9
WV-009,Brooke County,63.4,116,2.1,61.3
WV-011,Cabell County,68.8,125,2.9,65.9
WV-013,Calhoun County,67.6,123,2.6,65
WV-015,Clay County,68,124,3,65
WV-017,Doddridge County,66.8,123,2.6,64.2
WV-019,Fayette County,65.6,126,3.3,62.3
WV-021,Gilmer County,67.9,124,2.9,65
WV-023,Grant County,64.4,123,2.5,61.9
WV-025,Greenbrier County,63.1,125,2.7,60.4
WV-027,Hampshire County,65.9,118,2.4,63.5
WV-029,Hancock County,62.2,103,1.3,60.9
WV-031,Hardy County,65.4,120,2.4,63
WV-033,Harrison County,67,126,3.7,63.3
WV-035,Jackson County,68.5,126,3.4,65.1
WV-037,Jefferson County,66.3,121,2.7,63.6
WV-039,Kanawha County,68.5,126,3.1,65.4
WV-041,Lewis County,67.6,124,3.7,63.9
WV-043,Lincoln County,69.8,125,3.6,66.2
WV-045,Logan County,69,125,3.4,65.6
WV-047,McDowell County,67.5,125,3,64.5
WV-049,Marion County,65.5,123,2.8,62.7
WV-051,Marshall County,63.9,110,1.7,62.2
WV-053,Mason County,67.8,123,2.5,65.3
WV-055,Mercer County,64.6,120,2.2,62.4
WV-057,Mineral County,65.7,110,1.7,64
WV-059,Mingo County,69.9,125,3.5,66.4
WV-061,Monongalia County,64.2,117,2.3,61.9
WV-063,Monroe County,65,116,2.1,62.9
WV-065,Morgan County,66.1,122,2.9,63.2
WV-067,Nicholas County,65.2,126,3.3,61.9
WV-069,Ohio County,63.6,118,2.2,61.4
WV-071,Pendleton County,63.8,126,3.2,60.6
WV-073,Pleasants County,66.3,117,2.2,64.1
WV-075,Pocahontas County,59.6,121,2.1,57.5
WV-077,Preston County,62.1,120,2.4,59.7
WV-079,Putnam County,69,125,3.2,65.8
WV-081,Raleigh County,65.3,126,3.4,61.9
WV-083,Randolph County,61.2,126,3.3,57.9
WV-085,Ritchie County,66.9,122,2.6,64.3
WV-087,Roane County,67.9,123,2.7,65.2
WV-089,Summers County,66.2,125,2.9,63.3
WV-091,Taylor County,65.8,125,3.2,62.6
WV-093,Tucker County,61.4,125,3.4,58
WV-095,Tyler County,65.9,110,1.8,64.1
WV-097,Upshur County,65.7,126,3.8,61.9
WV-099,Wayne County,69.6,125,3.5,66.1
WV-101,Webster County,62.6,119,2.1,60.5
WV-103,Wetzel County,65,112,1.8,63.2
WV-105,Wirt County,67.5,124,2.9,64.6
WV-107,Wood County,67.2,124,2.9,64.3
WV-109,Wyoming County,67.2,126,3.3,63.9
WI-001,Adams County,54.2,44,-0.4,54.6
WI-003,Ashland County,48.9,31,-0.8,49.7
WI-005,Barron County,50.8,27,-1,51.8
WI-007,Bayfield County,49.3,39,-0.4,49.7
WI-009,Brown County,53.1,79,0.6,52.5
WI-011,Buffalo County,53.7,43,-0.6,54.3
WI-013,Burnett County,50.7,25,-1.1,51.8
WI-015,Calumet County,53.7,75,0.4,53.3
WI-017,Chippewa County,51.4,18,-1.6,53
WI-019,Clark County,51.6,25,-1.2,52.8
WI-021,Columbia County,54.9,42,-0.3,55.2
WI-023,Crawford County,54.8,27,-1.1,55.9
WI-025,Dane County,55.7,60,0,55.7
WI-027,Dodge County,54.3,34,-0.7,55
WI-029,Door County,51.2,52,-0.2,51.4
WI-031,Douglas County,49.3,36,-0.6,49.9
WI-033,Dunn County,52.6,29,-1,53.6
WI-035,Eau Claire County,52.4,21,-1.3,53.7
WI-037,Florence County,50.3,51,-0.2,50.5
WI-039,Fond du Lac County,53.9,54,-0.1,54
WI-041,Forest County,49.1,25,-1,50.1
WI-043,Grant County,55.5,34,-0.7,56.2
WI-045,Green County,56.4,59,0,56.4
WI-047,Green Lake County,54.2,37,-0.6,54.8
WI-049,Iowa County,55.4,41,-0.3,55.7
WI-051,Iron County,48,26,-1.1,49.1
WI-053,Jackson County,53,29,-0.8,53.8
WI-055,Jefferson County,55.9,52,-0.1,56
WI-057,Juneau County,54.2,37,-0.6,54.8
WI-059,Kenosha County,56.6,61,0,56.6
WI-061,Kewaunee County,52.4,76,0.3,52.1
WI-063,La Crosse County,54.3,43,-0.4,54.7
WI-065,Lafayette County,56.2,54,0,56.2
WI-067,Langlade County,49.8,37,-0.5,50.3
WI-069,Lincoln County,50,35,-0.6,50.6
WI-071,Manitowoc County,53.2,80,0.6,52.6
WI-073,Marathon County,51.4,46,-0.3,51.7
WI-075,Marinette County,51.7,25,-1,52.7
WI-077,Marquette County,54.6,37,-0.5,55.1
WI-078,Menominee County,51.8,42,-0.5,52.3
WI-079,Milwaukee County,56.1,72,0.5,55.6
WI-081,Monroe County,53.1,26,-1,54.1
WI-083,Oconto County,52,31,-0.8,52.8
WI-085,Oneida County,48.7,23,-1.2,49.9
WI-087,Outagamie County,53.6,73,0.3,53.3
WI-089,Ozaukee County,54.7,65,0.2,54.5
WI-091,Pepin County,53.3,26,-1.2,54.5
WI-093,Pierce County,51.8,18,-1.9,53.7
WI-095,Polk County,51,26,-1.2,52.2
WI-097,Portage County,53.1,56,0,53.1
WI-099,Price County,48.8,24,-1.1,49.9
WI-101,Racine County,56.2,53,-0.2,56.4
WI-103,Richland County,55,39,-0.5,55.5
WI-105,Rock County,56.4,53,-0.2,56.6
WI-107,Rusk County,50.1,21,-1.4,51.5
WI-109,St. Croix County,51.7,23,-1.4,53.1
WI-111,Sauk County,55.1,50,-0.2,55.3
WI-113,Sawyer County,49.5,33,-0.8,50.3
WI-115,Shawano County,52.6,53,-0.1,52.7
WI-117,Sheboygan County,53.8,70,0.2,53.6
WI-119,Taylor County,49.8,23,-1.3,51.1
WI-121,Trempealeau County,53.7,41,-0.5,54.2
WI-123,Vernon County,53.7,27,-1,54.7
WI-125,Vilas County,48.2,23,-1.2,49.4
WI-127,Walworth County,56.1,55,-0.2,56.3
WI-129,Washburn County,50.1,28,-1,51.1
WI-131,Washington County,54.5,58,0.1,54.4
WI-133,Waukesha County,55.8,65,0.2,55.6
WI-135,Waupaca County,53.4,50,-0.1,53.5
WI-137,Waushara County,53.7,49,-0.2,53.9
WI-139,Winnebago County,54.2,67,0.1,54.1
WI-141,Wood County,52.8,31,-0.7,53.5
WY-001,Albany County,52.4,71,0.6,51.8
WY-003,Big Horn County,54,69,0.5,53.5
WY-005,Campbell County,54.3,18,-2.2,56.5
WY-007,Carbon County,52.7,72,0.4,52.3
WY-009,Converse County,55.6,30,-1,56.6
WY-011,Crook County,53.1,7,-3,56.1
WY-013,Fremont County,52,48,-0.3,52.3
WY-015,Goshen County,59.1,29,-1.2,60.3
WY-017,Hot Springs County,54.1,39,-0.7,54.8
WY-019,Johnson County,53.8,40,-0.8,54.6
WY-021,Laramie County,58.3,66,0.4,57.9
WY-023,Lincoln County,50.4,69,0.5,49.9
WY-025,Natrona County,54.2,37,-0.7,54.9
WY-027,Niobrara County,56.4,15,-2.4,58.8
WY-029,Park County,49.2,55,0.1,49.1
WY-031,Platte County,58.2,33,-0.9,59.1
WY-033,Sheridan County,52.7,33,-1,53.7
WY-035,Sublette County,48.2,50,-0.4,48.6
WY-037,Sweetwater County,53.2,35,-0.9,54.1
WY-039,Teton County,46.1,50,-0.1,46.2
WY-041,Uinta County,51.3,44,-0.6,51.9
WY-043,Washakie County,55.4,41,-0.6,56
WY-045,Weston County,54.7,12,-2.5,57.2
AK-013,Aleutians East Borough,46.6,96,4.9,41.7
AK-016,Aleutians West Census Area,44.9,94,2.6,42.3
AK-020,Anchorage Municipality,42.3,95,3.6,38.7
AK-050,Bethel Census Area,41.8,94,5.3,36.5
AK-060,Bristol Bay Borough,47.6,94,5.7,41.9
AK-068,Denali Borough,38.1,91,3.9,34.2
AK-070,Dillingham Census Area,44.8,94,5.3,39.5
AK-090,Fairbanks North Star Borough,39.4,86,3.5,35.9
AK-100,Haines Borough,41.7,82,2,39.7
AK-105,Hoonah-Angoon Census Area,44.1,86,2.1,42
AK-110,Juneau City and Borough,41.2,85,1.9,39.3
AK-122,Kenai Peninsula Borough,43.6,96,4.4,39.2
AK-130,Ketchikan Gateway Borough,46.8,78,1.3,45.5
AK-150,Kodiak Island Borough,48,96,4.9,43.1
AK-158,Kusilvak Census Area,39.7,93,4.8,34.9
AK-164,Lake and Peninsula Borough,46.6,95,5.3,41.3
AK-170,Matanuska-Susitna Borough,39.6,93,3.4,36.2
AK-180,Nome Census Area,35.4,94,5.2,30.2
AK-185,North Slope Borough,27.3,96,6.9,20.4
AK-188,Northwest Arctic Borough,34.6,96,6.3,28.3
AK-195,Petersburg Borough,42.7,79,1.5,41.2
AK-198,Prince of Wales-Hyder Census Area,48.6,70,0.9,47.7
AK-220,Sitka City and Borough,47,84,1.7,45.3
AK-230,Skagway Municipality,38.4,83,2.1,36.3
AK-240,Southeast Fairbanks Census Area,36.4,90,3.6,32.8
AK-261,Valdez-Cordova Census Area,38.7,95,4.6,34.1
AK-275,Wrangell City and Borough,46.1,76,1.1,45
AK-282,Yakutat City and Borough,42.9,96,4.6,38.3
AK-290,Yukon-Koyukuk Census Area,37,93,4.4,32.6
